PartitionKey,RowKey,Timestamp,Value
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_RemitToLocation,08-11-2016 11:37,Remit To Location
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CodeCombinationSuccess,19-11-2016 11:37,The Accounting Fields are valid.
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CodeCombinationError,19-11-2016 11:37,The Accounting Fields are invalid.
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CodeCombinationInternalError,19-11-2016 11:37,There is an internal error while validating Accounting Fields.
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_MaintainRevision,19-11-2016 11:37,Revert PO Number
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Order_Details,19-11-2016 11:37,Order Details
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Supplier_Name_Address,19-11-2016 11:37,Supplier Name and Address
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Supplier_Contact_Name,19-11-2016 11:37,Supplier Contact Name
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Supplier_Contact_Email,19-11-2016 11:37,Supplier Contact Email/Phone
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Supplier_Ordering_Location,19-11-2016 11:37,Supplier Ordering Location
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Summary,19-11-2016 11:37,Summary
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Purchase_Order_Value,19-11-2016 11:37,Purchase Order Value
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Freight_Charges,19-11-2016 11:37,Freight Charges
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Purchase_Order_Total,19-11-2016 11:37,Purchase Order Total
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Cancellation_Date,19-11-2016 11:37,Cancellation Date
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Creation_Date,19-11-2016 11:37,Creation Date
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Issue_Date,19-11-2016 11:37,Issue Date
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Acknowledge_Date,19-11-2016 11:37,Acknowledge Date
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Order_Status,19-11-2016 11:37,Order Status
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Order_Type,19-11-2016 11:37,Order Type
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Order_Contact_Name,19-11-2016 11:37,Order Contact Name
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Requester_Name_Email_Phone,19-11-2016 11:37,Requester Name, Email, Phone
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Delivery_and_Payment,19-11-2016 11:37,Delivery and Payment
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Bill_To,19-11-2016 11:37,Bill To
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Quantity_Effort,19-11-2016 11:37,Quantity/Efforts
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Price,19-11-2016 11:37,Price
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Additional_Charges,19-11-2016 11:37,Additional Charges 
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Shipping_Charges,19-11-2016 11:37,Shipping Charges 
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Line_Total ,19-11-2016 11:37,Line Total 
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Supplier_Part_Number,19-11-2016 11:37,Supplier Part Number
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Ship_to_Location,19-11-2016 11:37,Ship to Location
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Deliver_To,19-11-2016 11:37,Deliver To
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Deliver_to_Location,19-11-2016 11:37,Deliver to Location
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Billable,19-11-2016 11:37,Billable
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Capitalized,19-11-2016 11:37,Capitalized
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Capital_Code,19-11-2016 11:37,Capital Code
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Contract_Number,19-11-2016 11:37,Contract Number
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Matching_Type,19-11-2016 11:37,Matching Type
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Accounting_Details,19-11-2016 11:37,Accounting Details
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Purchasing_Organization,19-11-2016 11:37,Purchasing Organization
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Account_Assignment_Category,19-11-2016 11:37,Account Assignment Category
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Plant_Code,19-11-2016 11:37,Plant Code
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Internal_Order,19-11-2016 11:37,Internal Order
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_WBS_Element,19-11-2016 11:37,WBS Element
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Purchasing_Group,19-11-2016 11:37,Purchasing Group
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Username,19-11-2016 11:37,User Name
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_DateTime,19-11-2016 11:37,Date and Time
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Visiblity,19-11-2016 11:37,Visibility
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Comment,19-11-2016 11:37,Comment
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Amount,19-11-2016 11:37,Amount
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Tax,19-11-2016 11:37,Tax
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_OrderText,6/5/2016,Order
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_LineNumber,6/5/2016,Line No.
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_DeleteOrderConfirm,6/5/2016,The order will be deleted. Do you want to continue?.
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_DeleteOrderSuccess,6/5/2016,The order is deleted successfully.
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_DeleteOrderError,6/5/2016,An internal error occurred while deleteing order. Contact the helpdesk.
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_ConfirmDeleteItem,20/12/2016,Are you sure you want to delete this line item?
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CannotCancelItemwhichAlreadyReceived,20/12/2016,Cannot cancel the line item which is already received
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CannotCancelItemwhichAlreadyInvoiced,20/12/2016,Cannot cancel the line item which is already invoiced
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_ChangeRequestContainAtleast1lineItem,20/12/2016,Change Request should contain atleast 1 line item
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_ConfirmCancelItemAndOrder,20/12/2016,Cancelling/Deleting the all line items would also cancel the Order. Do you want to continue?
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CancelOrderMessage,20/12/2016,Order Cancelled successfully
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CancelOrderError,20/12/2016,Error occured while canceling the order
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CopyOrder,20/12/2016,Copy Order
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CopyOrderSuccess,20/12/2016,Successfully copy order
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CopyOrderError,20/12/2016,Unable to copy order
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CloseOrder,20/12/2016,Close Order
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CloseOrderSuccess,20/12/2016,Successfully close order
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CloseOrderError,20/12/2016,Unable to close order
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CancelOrder,20/12/2016,Cancel Order
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_ReOpenOrder,20/12/2016,Re-Open Order
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_ReOpenOrderSuccess,20/12/2016,Successfully re-open order
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_ReOpenOrderError,20/12/2016,Unable to re-open order
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Doyouwantdeletethosereceipt,20/12/2016,Closing the order will restrict further receipt creation. All the draft receipts, if any, will be deleted. Invoice creation will be allowed only for accepted quantities which are not invoiced. Do you still want to close the order?
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_DoyouwantcloseorderFor2Way,20/12/2016,Closing the order will only allow invoice creation for accepted quantities which are not invoiced. Do you still want to close the order?
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Doyouwantcloseorder,20/12/2016,Closing the order will restrict further receipt creation. Invoice creation will be allowed only for accepted quantities which are not invoiced. Do you still want to close the order?
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_ConfirmCancelOrder,20/12/2016,Are you sure you want to cancel this order?
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_SplitAccountingDescription,01/04/2017,Description
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_splitTypeName,01/04/2017,Split Type
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_LineItemSplitNumber,01/04/2017,Split
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_SublineValue,01/04/2017,Value
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CalculationBasis,01/04/2017,Calculation Basis
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_IncludeForTax,01/04/2017,Include For Tax
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Plant,01/04/2017,Plant
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Region,01/04/2017,Region
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_StorageLocation,01/04/2017,Storage Location
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_MaterialGroup,01/04/2017,Material Group
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_ValidateASLError,01/19/2017,You cannot source this item from the supplier.
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_ContractNumber,01/2/2017,Contract Number
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_ContractName,01/2/2017,Contract Name
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_ContractValue,01/2/2017,Contract Value
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_ContractExpiryDate,01/2/2017,Contract Expiry Date
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_InternalChangeOrderValidationMessageForNA,20/2/2016,You are changing a critical attribute such as share with external users on the change order. The Change Order Type will be set to External.
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_ASNValidation,02/20/2017,All line items of this Order are Shipped. You cannot create a Shipping Note
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_CreateASN,1/20/2016,Create Shipping Note
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Corporation,17/6/16,Corporation
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CreateReceiptFromOrderError,17/6/16,Unable to Create Receipt from Closed Order
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_Common_TotalAmountNegativeWarning,17/6/16,The total value of the document cannot be negative
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_Common_CantFlipMaterial,17/6/16,You can receive service items only. This receipt does not contain service items
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_Order_CreateReceipt,17/6/16,Create Receipt
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CancellationDate,17/6/16,Cancellation Date
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_LineItemCancellationSuccess,17/6/16,Line item cancelled successfully.
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_LineItemCancellationError,17/6/16,Error while cancelling Line Item

0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_ConfirmCancelItem,7/3/17,Are you sure you want to cancel this line item?
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CancelItemSuccess,8/3/17,Line item cancel successfully.
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_ContactEmail,19/12/2016,Contact Email
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_SelectLineItemsToCancel,19/12/2016,Please Select Line Items to Cancel/Delete
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CreateRecieptValidationMessage,24/3/2017,You cannot Create Reciept for selected requisition Type
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_LineStatus,20/3/17,Line Status
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CombinationOfNew_SS_SA,20/3/17,Action cannot be performed due to combination selected. Filter the lines by Line Status column and try again.
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_CombinationOfInvoiceReceipt,20/3/17,Action cannot be performed since some/ all of the selected lines are received or invoiced.
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_InvalidChangeOrderQuantity,24/3/17, You cannot reduce PO line quantity less than Shipped quantity.
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_AddLineItem,12/4/17,Please add atleast one line Item
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_ContractUtilizationMessage,14/4/17,There are no sufficient funds available against the following contracts
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_InvoiceApprover,28/4/17,Invoice Approver
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Portal,28/4/17,Portal
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Cxml,28/4/17,Cxml
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_DirectEmail,28/4/17,Direct Email
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Call,28/4/17,Call
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Fax,28/4/17,Fax
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_Order_ErroroccureGettingEmailSubjectBody,28/4/17,P2P_Order_ErroroccureGettingEmailSubjectBody
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_Call&SubmitMessage,28/4/17,You will have to submit the order details offline & order will be marked as Acknowledged.
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_ResentToPartner,28/2/17,Resend order to supplier

